time	m_length	m_force	sc_extension	sc_force	hs_1_pCa	hs_1_length	hs_1_command_length	hs_1_slack_length	hs_1_a_length	hs_1_m_length	hs_1_force	hs_1_titin_force	hs_1_viscous_force	hs_1_extracellular_force	hs_1_a_pop_1	hs_1_a_pop_2	hs_1_m_pop_1	hs_1_m_pop_2	hs_1_m_pop_3	hs_1_m_pop_4	hs_1_c_pop_1	hs_1_c_pop_2	hs_1_c_pop_3
0.728	1100.000	6198.64	nan	nan	4.5	1100	1100	nan	1015.94	809.144	6198.64	4421.49	0	0	0.0123457	0.987654	0.213992	0.493827	0.286008	0.00617284	1	0	0
0.729	1100.000	6660.5	nan	nan	4.5	1100	1100	nan	1015.96	809.15	6660.5	4421.27	0	0	0.0226337	0.977366	0.211248	0.498628	0.280864	0.00925926	1	0	0
0.73	1100.000	7097.95	nan	nan	4.5	1100	1100	nan	1015.99	809.144	7097.95	4421.37	0	0	0.0174897	0.98251	0.218793	0.47428	0.298354	0.00857339	1	0	0
0.731	1100.000	6886.8	nan	nan	4.5	1100	1100	nan	1015.97	809.148	6886.8	4421.29	0	0	0.026749	0.973251	0.213306	0.489712	0.290123	0.00685871	1	0	0
0.732	1100.000	7709.6	nan	nan	4.5	1100	1100	nan	1016	809.156	7709.6	4420.99	0	0	0.0216049	0.978395	0.211248	0.488683	0.289781	0.0102881	1	0	0
0.733	1100.000	7226.01	nan	nan	4.5	1100	1100	nan	1015.98	809.151	7226.01	4421.19	0	0	0.031893	0.968107	0.208505	0.487654	0.297668	0.00617284	1	0	0
0.734	1100.000	7999.13	nan	nan	4.5	1100	1100	nan	1016	809.165	7999.13	4420.73	0	0	0.0174897	0.98251	0.207819	0.494856	0.285665	0.0116598	1	0	0
0.735	1100.000	8124.25	nan	nan	4.5	1100	1100	nan	1016.02	809.158	8124.25	4420.89	0	0	0.0164609	0.983539	0.203704	0.492455	0.291838	0.0120027	1	0	0
0.736	1100.000	6957.76	nan	nan	4.5	1100	1100	nan	1015.99	809.133	6957.76	4421.67	0	0	0.0144033	0.985597	0.20096	0.48834	0.303498	0.00720165	1	0	0
0.737	1100.000	7386.75	nan	nan	4.5	1100	1100	nan	1015.99	809.155	7386.75	4421.07	0	0	0.0185185	0.981481	0.200274	0.495542	0.294582	0.00960219	1	0	0
0.738	1100.000	6745.91	nan	nan	4.5	1100	1100	nan	1015.97	809.142	6745.91	4421.48	0	0	0.0205761	0.979424	0.198903	0.498285	0.29904	0.00377229	1	0	0
0.739	1100.000	7751.53	nan	nan	4.5	1100	1100	nan	1015.99	809.166	7751.53	4420.74	0	0	0.0164609	0.983539	0.209191	0.491084	0.288409	0.0113169	1	0	0
0.74	1100.000	6197.66	nan	nan	4.5	1100	1100	nan	1015.95	809.142	6197.66	4421.54	0	0	0.0102881	0.989712	0.21262	0.501029	0.281207	0.00514403	1	0	0
0.741	1100.000	7372.17	nan	nan	4.5	1100	1100	nan	1015.98	809.159	7372.17	4420.97	0	0	0.0154321	0.984568	0.222222	0.49417	0.275377	0.00823045	1	0	0
0.742	1100.000	7969.32	nan	nan	4.5	1100	1100	nan	1016.01	809.155	7969.32	4420.99	0	0	0.0154321	0.984568	0.229767	0.478738	0.284979	0.00651578	1	0	0
0.743	1100.000	8258.98	nan	nan	4.5	1100	1100	nan	1016.01	809.166	8258.98	4420.66	0	0	0.0174897	0.98251	0.223594	0.485254	0.282579	0.00857339	1	0	0
0.744	1100.000	7080.5	nan	nan	4.5	1100	1100	nan	1015.98	809.152	7080.5	4421.18	0	0	0.0164609	0.983539	0.218793	0.490398	0.283265	0.00754458	1	0	0
0.745	1100.000	7251.85	nan	nan	4.5	1100	1100	nan	1015.97	809.164	7251.85	4420.86	0	0	0.0164609	0.983539	0.207819	0.497257	0.28738	0.00754458	1	0	0
0.746	1100.000	7088.52	nan	nan	4.5	1100	1100	nan	1015.98	809.147	7088.52	4421.29	0	0	0.0154321	0.984568	0.213992	0.495199	0.282579	0.00823045	1	0	0
0.747	1100.000	6668.7	nan	nan	4.5	1100	1100	nan	1015.96	809.147	6668.7	4421.35	0	0	0.0164609	0.983539	0.218107	0.479424	0.295267	0.00720165	1	0	0
0.748	1100.000	7385.23	nan	nan	4.5	1100	1100	nan	1015.98	809.158	7385.23	4420.98	0	0	0.0236626	0.976337	0.225652	0.479767	0.284636	0.00994513	1	0	0
0.749	1100.000	7464.38	nan	nan	4.5	1100	1100	nan	1015.98	809.161	7464.38	4420.89	0	0	0.0113169	0.988683	0.233196	0.482167	0.274691	0.00994513	1	0	0
0.75	1100.000	6933.18	nan	nan	4.5	1100	1100	nan	1015.97	809.151	6933.18	4421.21	0	0	0.0174897	0.98251	0.222222	0.479767	0.288066	0.00994513	1	0	0
0.751	1100.000	7502.13	nan	nan	4.5	1100	1100	nan	1015.99	809.153	7502.13	4421.09	0	0	0.0113169	0.988683	0.213306	0.497942	0.279492	0.00925926	1	0	0
0.752	1100.000	7912.18	nan	nan	4.5	1100	1100	nan	1015.99	809.168	7912.18	4420.66	0	0	0.0185185	0.981481	0.214678	0.495199	0.280864	0.00925926	1	0	0
0.753	1100.000	7219.22	nan	nan	4.5	1100	1100	nan	1015.98	809.151	7219.22	4421.17	0	0	0.0144033	0.985597	0.208505	0.501029	0.282922	0.00754458	1	0	0
0.754	1100.000	8048.9	nan	nan	4.5	1100	1100	nan	1016	809.169	8048.9	4420.62	0	0	0.0154321	0.984568	0.20439	0.500686	0.283951	0.0109739	1	0	0
0.755	1100.000	7465.59	nan	nan	4.5	1100	1100	nan	1015.98	809.165	7465.59	4420.8	0	0	0.0102881	0.989712	0.207133	0.495885	0.290123	0.00685871	1	0	0
0.756	1100.000	8096.56	nan	nan	4.5	1100	1100	nan	1016	809.172	8096.56	4420.55	0	0	0.0154321	0.984568	0.211934	0.495199	0.283951	0.00891632	1	0	0
0.757	1100.000	9224.53	nan	nan	4.5	1100	1100	nan	1016.05	809.175	9224.53	4420.32	0	0	0.0133745	0.986626	0.203018	0.497942	0.288066	0.0109739	1	0	0
0.758	1100.000	7772.71	nan	nan	4.5	1100	1100	nan	1016	809.156	7772.71	4420.98	0	0	0.0164609	0.983539	0.205761	0.500343	0.286351	0.00754458	1	0	0
0.759	1100.000	7733.07	nan	nan	4.5	1100	1100	nan	1016	809.156	7733.07	4420.99	0	0	0.0185185	0.981481	0.210562	0.490055	0.290466	0.00891632	1	0	0
0.76	1100.000	7811.79	nan	nan	4.5	1100	1100	nan	1016	809.16	7811.79	4420.87	0	0	0.0246914	0.975309	0.209191	0.489369	0.292524	0.00891632	1	0	0
0.761	1100.000	7112.36	nan	nan	4.5	1100	1100	nan	1015.98	809.152	7112.36	4421.17	0	0	0.0216049	0.978395	0.22085	0.48251	0.288066	0.00857339	1	0	0
0.762	1100.000	7835.01	nan	nan	4.5	1100	1100	nan	1016.01	809.153	7835.01	4421.04	0	0	0.0102881	0.989712	0.210562	0.494856	0.282579	0.0120027	1	0	0
0.763	1100.000	8198.68	nan	nan	4.5	1100	1100	nan	1016.02	809.157	8198.68	4420.9	0	0	0.0144033	0.985597	0.195473	0.496571	0.296982	0.0109739	1	0	0
0.764	1100.000	8353.35	nan	nan	4.5	1100	1100	nan	1016.02	809.167	8353.35	4420.63	0	0	0.00720165	0.992798	0.199588	0.495885	0.29561	0.00891632	1	0	0
0.765	1100.000	8235	nan	nan	4.5	1100	1100	nan	1016.02	809.157	8235	4420.89	0	0	0.0205761	0.979424	0.196159	0.497599	0.297325	0.00891632	1	0	0
0.766	1100.000	8182.15	nan	nan	4.5	1100	1100	nan	1016.02	809.156	8182.15	4420.92	0	0	0.0164609	0.983539	0.200274	0.496914	0.294582	0.00823045	1	0	0
0.767	1100.000	7302.64	nan	nan	4.5	1100	1100	nan	1015.98	809.153	7302.64	4421.11	0	0	0.0123457	0.987654	0.20096	0.493484	0.298011	0.00754458	1	0	0
0.768	1100.000	7907.24	nan	nan	4.5	1100	1100	nan	1016	809.161	7907.24	4420.84	0	0	0.0113169	0.988683	0.196845	0.492798	0.29904	0.0113169	1	0	0
0.769	1100.000	6862.89	nan	nan	4.5	1100	1100	nan	1015.95	809.161	6862.89	4420.96	0	0	0.0205761	0.979424	0.194787	0.50583	0.289781	0.00960219	1	0	0
0.77	1100.000	7033.28	nan	nan	4.5	1100	1100	nan	1015.96	809.159	7033.28	4421	0	0	0.0246914	0.975309	0.201646	0.497599	0.292867	0.00788752	1	0	0
0.771	1100.000	7030.57	nan	nan	4.5	1100	1100	nan	1015.96	809.163	7030.57	4420.9	0	0	0.0195473	0.980453	0.19273	0.501029	0.297668	0.00857339	1	0	0
0.772	1100.000	6595.74	nan	nan	4.5	1100	1100	nan	1015.96	809.146	6595.74	4421.38	0	0	0.0113169	0.988683	0.195473	0.503429	0.294925	0.00617284	1	0	0
0.773	1100.000	6737.06	nan	nan	4.5	1100	1100	nan	1015.96	809.153	6737.06	4421.2	0	0	0.0226337	0.977366	0.19273	0.493141	0.30487	0.00925926	1	0	0
0.774	1100.000	7339.48	nan	nan	4.5	1100	1100	nan	1015.98	809.156	7339.48	4421.05	0	0	0.00925926	0.990741	0.201646	0.497599	0.290466	0.0102881	1	0	0
0.775	1100.000	6939.98	nan	nan	4.5	1100	1100	nan	1015.98	809.139	6939.98	4421.52	0	0	0.0195473	0.980453	0.209877	0.494513	0.28738	0.00823045	1	0	0
0.776	1100.000	6752.05	nan	nan	4.5	1100	1100	nan	1015.97	809.148	6752.05	4421.32	0	0	0.0185185	0.981481	0.213306	0.486968	0.290809	0.00891632	1	0	0
0.777	1100.000	6757.45	nan	nan	4.5	1100	1100	nan	1015.97	809.145	6757.45	4421.4	0	0	0.0195473	0.980453	0.209877	0.48834	0.292867	0.00891632	1	0	0
0.778	1100.000	7836.9	nan	nan	4.5	1100	1100	nan	1015.99	809.168	7836.9	4420.68	0	0	0.0144033	0.985597	0.198217	0.502401	0.292524	0.00685871	1	0	0
0.779	1100.000	8239.43	nan	nan	4.5	1100	1100	nan	1016.01	809.17	8239.43	4420.56	0	0	0.0113169	0.988683	0.196845	0.506173	0.288752	0.00823045	1	0	0
0.78	1100.000	7427.99	nan	nan	4.5	1100	1100	nan	1015.98	809.159	7427.99	4420.96	0	0	0.0164609	0.983539	0.195473	0.515432	0.281893	0.00720165	1	0	0
0.781	1100.000	7870.17	nan	nan	4.5	1100	1100	nan	1016	809.165	7870.17	4420.73	0	0	0.0123457	0.987654	0.187243	0.509259	0.295953	0.00754458	1	0	0
0.782	1100.000	7262.77	nan	nan	4.5	1100	1100	nan	1015.97	809.164	7262.77	4420.85	0	0	0.0144033	0.985597	0.194102	0.507888	0.290123	0.00788752	1	0	0
0.783	1100.000	7289.63	nan	nan	4.5	1100	1100	nan	1015.97	809.166	7289.63	4420.8	0	0	0.0113169	0.988683	0.19273	0.515432	0.282236	0.00960219	1	0	0
0.784	1100.000	7891.39	nan	nan	4.5	1100	1100	nan	1015.99	809.173	7891.39	4420.53	0	0	0.0205761	0.979424	0.199588	0.499314	0.291152	0.00994513	1	0	0
0.785	1100.000	8024.49	nan	nan	4.5	1100	1100	nan	1015.99	809.174	8024.49	4420.5	0	0	0.0164609	0.983539	0.190672	0.510288	0.291495	0.00754458	1	0	0
0.786	1100.000	7657.84	nan	nan	4.5	1100	1100	nan	1015.99	809.162	7657.84	4420.84	0	0	0.0154321	0.984568	0.1893	0.513032	0.289438	0.00823045	1	0	0
0.787	1100.000	8029.73	nan	nan	4.5	1100	1100	nan	1015.98	809.18	8029.73	4420.34	0	0	0.0174897	0.98251	0.185185	0.513717	0.291152	0.00994513	1	0	0
0.788	1100.000	7481.76	nan	nan	4.5	1100	1100	nan	1015.98	809.167	7481.76	4420.73	0	0	0.0236626	0.976337	0.187929	0.512346	0.29321	0.00651578	1	0	0
0.789	1100.000	7169.72	nan	nan	4.5	1100	1100	nan	1015.97	809.162	7169.72	4420.92	0	0	0.0154321	0.984568	0.191358	0.512346	0.290123	0.00617284	1	0	0
0.79	1100.000	7430.18	nan	nan	4.5	1100	1100	nan	1015.99	809.153	7430.18	4421.09	0	0	0.0185185	0.981481	0.200274	0.493827	0.296982	0.00891632	1	0	0
0.791	1100.000	7498.83	nan	nan	4.5	1100	1100	nan	1015.98	809.161	7498.83	4420.88	0	0	0.0226337	0.977366	0.201646	0.495885	0.293896	0.00857339	1	0	0
0.792	1100.000	6962.98	nan	nan	4.5	1100	1100	nan	1015.95	809.165	6962.98	4420.87	0	0	0.0154321	0.984568	0.20439	0.493141	0.294925	0.00754458	1	0	0
0.793	1100.000	7613.85	nan	nan	4.5	1100	1100	nan	1015.98	809.17	7613.85	4420.64	0	0	0.0113169	0.988683	0.207133	0.49177	0.293896	0.00720165	1	0	0
0.794	1100.000	7361.92	nan	nan	4.5	1100	1100	nan	1015.97	809.165	7361.92	4420.81	0	0	0.0195473	0.980453	0.205075	0.49177	0.295953	0.00720165	1	0	0
0.795	1100.000	7492.02	nan	nan	4.5	1100	1100	nan	1015.98	809.161	7492.02	4420.88	0	0	0.0185185	0.981481	0.194102	0.503772	0.29561	0.00651578	1	0	0
0.796	1100.000	7411.73	nan	nan	4.5	1100	1100	nan	1015.98	809.159	7411.73	4420.95	0	0	0.0174897	0.98251	0.194787	0.504115	0.29561	0.00548697	1	0	0
0.797	1100.000	8420.68	nan	nan	4.5	1100	1100	nan	1016.01	809.173	8420.68	4420.47	0	0	0.0226337	0.977366	0.200274	0.497599	0.291495	0.010631	1	0	0
0.798	1100.000	6202.26	nan	nan	4.5	1100	1100	nan	1015.97	809.127	6202.26	4421.92	0	0	0.0205761	0.979424	0.198903	0.50583	0.288066	0.00720165	1	0	0
0.799	1100.000	7636.47	nan	nan	4.5	1100	1100	nan	1015.99	809.162	7636.47	4420.85	0	0	0.0164609	0.983539	0.205761	0.494513	0.289438	0.0102881	1	0	0
0.8	1100.000	6863.36	nan	nan	4.5	1100	1100	nan	1015.97	809.145	6863.36	4421.38	0	0	0.0133745	0.986626	0.20439	0.493484	0.292524	0.00960219	1	0	0
0.801	1100.000	6902.45	nan	nan	4.5	1100	1100	nan	1015.97	809.147	6902.45	4421.32	0	0	0.0164609	0.983539	0.211934	0.486626	0.293896	0.00754458	1	0	0
0.802	1100.000	7112.24	nan	nan	4.5	1100	1100	nan	1015.98	809.152	7112.24	4421.16	0	0	0.0123457	0.987654	0.22428	0.473937	0.293553	0.00823045	1	0	0
0.803	1100.000	6033.83	nan	nan	4.5	1100	1100	nan	1015.96	809.129	6033.83	4421.9	0	0	0.0174897	0.98251	0.224966	0.474966	0.292524	0.00754458	1	0	0
0.804	1100.000	6589.3	nan	nan	4.5	1100	1100	nan	1015.97	809.138	6589.3	4421.59	0	0	0.00720165	0.992798	0.233882	0.477366	0.282236	0.00651578	1	0	0
0.805	1100.000	8045.04	nan	nan	4.5	1100	1100	nan	1016	809.165	8045.04	4420.72	0	0	0.0154321	0.984568	0.231824	0.481139	0.276406	0.010631	1	0	0
0.806	1100.000	6694.83	nan	nan	4.5	1100	1100	nan	1015.95	809.155	6694.83	4421.14	0	0	0.0133745	0.986626	0.235254	0.487654	0.270576	0.00651578	1	0	0
0.807	1100.000	7631.45	nan	nan	4.5	1100	1100	nan	1015.99	809.161	7631.45	4420.87	0	0	0.0144033	0.985597	0.23594	0.48594	0.267833	0.0102881	1	0	0
0.808	1100.000	7008.38	nan	nan	4.5	1100	1100	nan	1015.96	809.161	7008.38	4420.95	0	0	0.0144033	0.985597	0.233196	0.481139	0.276406	0.00925926	1	0	0
0.809	1100.000	7872.33	nan	nan	4.5	1100	1100	nan	1015.99	809.172	7872.33	4420.57	0	0	0.0144033	0.985597	0.23251	0.480796	0.278121	0.00857339	1	0	0
0.81	1100.000	7229.1	nan	nan	4.5	1100	1100	nan	1015.96	809.167	7229.1	4420.77	0	0	0.00925926	0.990741	0.234568	0.494513	0.265432	0.00548697	1	0	0
0.811	1100.000	7206.4	nan	nan	4.5	1100	1100	nan	1015.96	809.17	7206.4	4420.69	0	0	0.0216049	0.978395	0.240741	0.478052	0.27332	0.00788752	1	0	0
0.812	1100.000	6485.43	nan	nan	4.5	1100	1100	nan	1015.97	809.135	6485.43	4421.69	0	0	0.0174897	0.98251	0.233196	0.489369	0.270233	0.00720165	1	0	0
0.813	1100.000	7294.71	nan	nan	4.5	1100	1100	nan	1015.98	809.157	7294.71	4421.02	0	0	0.0164609	0.983539	0.234568	0.477366	0.27915	0.00891632	1	0	0
0.814	1100.000	6950.48	nan	nan	4.5	1100	1100	nan	1015.96	809.159	6950.48	4421.01	0	0	0.0216049	0.978395	0.228395	0.490055	0.272291	0.00925926	1	0	0
0.815	1100.000	7954.16	nan	nan	4.5	1100	1100	nan	1016.02	809.15	7954.16	4421.1	0	0	0.0123457	0.987654	0.23594	0.479081	0.273663	0.0113169	1	0	0
0.816	1100.000	7607.52	nan	nan	4.5	1100	1100	nan	1016.01	809.143	7607.52	4421.33	0	0	0.0205761	0.979424	0.237311	0.479081	0.275034	0.00857339	1	0	0
0.817	1100.000	7903.4	nan	nan	4.5	1100	1100	nan	1016.02	809.15	7903.4	4421.1	0	0	0.0195473	0.980453	0.237311	0.477709	0.27572	0.00925926	1	0	0
0.818	1100.000	8261.23	nan	nan	4.5	1100	1100	nan	1016.01	809.167	8261.23	4420.65	0	0	0.0174897	0.98251	0.234568	0.478052	0.280864	0.00651578	1	0	0
0.819	1100.000	7792.76	nan	nan	4.5	1100	1100	nan	1016	809.155	7792.76	4421	0	0	0.0174897	0.98251	0.229081	0.473594	0.291152	0.00617284	1	0	0
0.82	1100.000	8324.06	nan	nan	4.5	1100	1100	nan	1016.02	809.162	8324.06	4420.75	0	0	0.0236626	0.976337	0.221536	0.484568	0.285322	0.00857339	1	0	0
0.821	1100.000	7945.99	nan	nan	4.5	1100	1100	nan	1016	809.163	7945.99	4420.79	0	0	0.0113169	0.988683	0.219479	0.48834	0.280864	0.0113169	1	0	0
0.822	1100.000	6292.48	nan	nan	4.5	1100	1100	nan	1015.96	809.136	6292.48	4421.69	0	0	0.0154321	0.984568	0.226337	0.480796	0.288066	0.0048011	1	0	0
0.823	1100.000	7864.92	nan	nan	4.5	1100	1100	nan	1016.01	809.153	7864.92	4421.04	0	0	0.0216049	0.978395	0.227023	0.486283	0.278807	0.00788752	1	0	0
0.824	1100.000	7418.51	nan	nan	4.5	1100	1100	nan	1015.98	809.16	7418.51	4420.93	0	0	0.0185185	0.981481	0.220165	0.480796	0.291152	0.00788752	1	0	0
0.825	1100.000	7554.8	nan	nan	4.5	1100	1100	nan	1015.99	809.154	7554.8	4421.06	0	0	0.0195473	0.980453	0.222908	0.479081	0.289095	0.00891632	1	0	0
0.826	1100.000	7509.39	nan	nan	4.5	1100	1100	nan	1015.99	809.154	7509.39	4421.07	0	0	0.0205761	0.979424	0.219479	0.480453	0.293553	0.00651578	1	0	0
0.827	1100.000	7798.91	nan	nan	4.5	1100	1100	nan	1015.99	809.164	7798.91	4420.78	0	0	0.0216049	0.978395	0.21262	0.50823	0.271262	0.00788752	1	0	0
0.828	1100.000	8275.19	nan	nan	4.5	1100	1100	nan	1016.02	809.159	8275.19	4420.83	0	0	0.0123457	0.987654	0.209877	0.499314	0.282236	0.00857339	1	0	0
0.829	1100.000	7866.03	nan	nan	4.5	1100	1100	nan	1016	809.162	7866.03	4420.81	0	0	0.0113169	0.988683	0.208505	0.498285	0.286351	0.00685871	1	0	0
0.83	1100.000	7393.05	nan	nan	4.5	1100	1100	nan	1016	809.146	7393.05	4421.28	0	0	0.0154321	0.984568	0.209191	0.498971	0.282922	0.00891632	1	0	0
0.831	1100.000	7099.98	nan	nan	4.5	1100	1100	nan	1015.99	809.139	7099.98	4421.51	0	0	0.0185185	0.981481	0.22428	0.479424	0.28738	0.00891632	1	0	0
0.832	1100.000	6566.98	nan	nan	4.5	1100	1100	nan	1015.96	809.145	6566.98	4421.43	0	0	0.0123457	0.987654	0.229767	0.473251	0.288752	0.00823045	1	0	0
0.833	1100.000	7135.27	nan	nan	4.5	1100	1100	nan	1015.99	809.145	7135.27	4421.35	0	0	0.0164609	0.983539	0.233882	0.47668	0.28155	0.00788752	1	0	0
0.834	1100.000	7210.13	nan	nan	4.5	1100	1100	nan	1015.97	809.159	7210.13	4420.97	0	0	0.0154321	0.984568	0.225652	0.491427	0.277092	0.0058299	1	0	0
0.835	1100.000	7548.91	nan	nan	4.5	1100	1100	nan	1015.98	809.165	7548.91	4420.79	0	0	0.0144033	0.985597	0.222908	0.490055	0.280864	0.00617284	1	0	0
0.836	1100.000	8810.33	nan	nan	4.5	1100	1100	nan	1016	809.196	8810.33	4419.84	0	0	0.0195473	0.980453	0.213992	0.502743	0.272977	0.0102881	1	0	0
0.837	1100.000	7986.79	nan	nan	4.5	1100	1100	nan	1016	809.164	7986.79	4420.76	0	0	0.0226337	0.977366	0.219479	0.484568	0.287037	0.00891632	1	0	0
0.838	1100.000	7840.48	nan	nan	4.5	1100	1100	nan	1016	809.163	7840.48	4420.8	0	0	0.0154321	0.984568	0.22085	0.481481	0.290123	0.00754458	1	0	0
0.839	1100.000	7944.9	nan	nan	4.5	1100	1100	nan	1016	809.168	7944.9	4420.64	0	0	0.0123457	0.987654	0.233196	0.482167	0.27572	0.00891632	1	0	0
0.84	1100.000	7274.83	nan	nan	4.5	1100	1100	nan	1015.98	809.156	7274.83	4421.05	0	0	0.0133745	0.986626	0.228395	0.479424	0.286008	0.00617284	1	0	0
0.841	1100.000	7201.66	nan	nan	4.5	1100	1100	nan	1015.98	809.154	7201.66	4421.1	0	0	0.0133745	0.986626	0.225652	0.479424	0.286351	0.00857339	1	0	0
0.842	1100.000	7631.1	nan	nan	4.5	1100	1100	nan	1015.98	809.171	7631.1	4420.62	0	0	0.00720165	0.992798	0.219479	0.485597	0.28738	0.00754458	1	0	0
0.843	1100.000	8552.61	nan	nan	4.5	1100	1100	nan	1016.01	809.177	8552.61	4420.34	0	0	0.00925926	0.990741	0.205761	0.500343	0.280864	0.0130316	1	0	0
0.844	1100.000	7814.13	nan	nan	4.5	1100	1100	nan	1015.99	809.165	7814.13	4420.75	0	0	0.0123457	0.987654	0.203704	0.511317	0.276406	0.00857339	1	0	0
0.845	1100.000	7567.54	nan	nan	4.5	1100	1100	nan	1015.99	809.161	7567.54	4420.89	0	0	0.0216049	0.978395	0.205075	0.506516	0.280521	0.00788752	1	0	0
0.846	1100.000	7558.99	nan	nan	4.5	1100	1100	nan	1016	809.15	7558.99	4421.15	0	0	0.0133745	0.986626	0.195473	0.519547	0.278807	0.00617284	1	0	0
0.847	1100.000	8402.03	nan	nan	4.5	1100	1100	nan	1016.03	809.16	8402.03	4420.81	0	0	0.0205761	0.979424	0.205761	0.497942	0.286008	0.0102881	1	0	0
0.848	1100.000	6934.01	nan	nan	4.5	1100	1100	nan	1015.99	809.137	6934.01	4421.58	0	0	0.0123457	0.987654	0.196159	0.506516	0.289095	0.00823045	1	0	0
0.849	1100.000	6464.04	nan	nan	4.5	1100	1100	nan	1015.97	809.135	6464.04	4421.69	0	0	0.0154321	0.984568	0.209191	0.498628	0.284636	0.00754458	1	0	0
0.85	1100.000	6539.26	nan	nan	4.5	1100	1100	nan	1015.96	809.144	6539.26	4421.44	0	0	0.0216049	0.978395	0.209877	0.496571	0.28738	0.00617284	1	0	0
0.851	1100.000	7639.49	nan	nan	4.5	1100	1100	nan	1015.99	809.162	7639.49	4420.86	0	0	0.0113169	0.988683	0.199588	0.50823	0.281893	0.0102881	1	0	0
0.852	1100.000	6754.85	nan	nan	4.5	1100	1100	nan	1015.96	809.153	6754.85	4421.19	0	0	0.0154321	0.984568	0.20096	0.508916	0.283265	0.00685871	1	0	0
0.853	1100.000	6835.83	nan	nan	4.5	1100	1100	nan	1015.97	809.146	6835.83	4421.37	0	0	0.0144033	0.985597	0.205075	0.507888	0.280178	0.00685871	1	0	0
0.854	1100.000	6979.32	nan	nan	4.5	1100	1100	nan	1015.97	809.152	6979.32	4421.18	0	0	0.0164609	0.983539	0.210562	0.495542	0.285665	0.00823045	1	0	0
0.855	1100.000	7188.21	nan	nan	4.5	1100	1100	nan	1015.98	809.155	7188.21	4421.08	0	0	0.0174897	0.98251	0.215364	0.486283	0.286694	0.0116598	1	0	0
0.856	1100.000	7646.88	nan	nan	4.5	1100	1100	nan	1016	809.152	7646.88	4421.11	0	0	0.0174897	0.98251	0.225652	0.489369	0.27572	0.00925926	1	0	0
0.857	1100.000	7574	nan	nan	4.5	1100	1100	nan	1016	809.151	7574	4421.14	0	0	0.0133745	0.986626	0.227023	0.484568	0.280178	0.00823045	1	0	0
0.858	1100.000	8455.41	nan	nan	4.5	1100	1100	nan	1016.01	809.174	8455.41	4420.44	0	0	0.0102881	0.989712	0.224966	0.489026	0.276063	0.00994513	1	0	0
0.859	1100.000	7826.84	nan	nan	4.5	1100	1100	nan	1016	809.162	7826.84	4420.82	0	0	0.0174897	0.98251	0.227709	0.482853	0.282236	0.00720165	1	0	0
0.86	1100.000	8863.02	nan	nan	4.5	1100	1100	nan	1016.03	809.171	8863.02	4420.46	0	0	0.00514403	0.994856	0.227023	0.479424	0.284294	0.00925926	1	0	0
0.861	1100.000	8949.25	nan	nan	4.5	1100	1100	nan	1016.03	809.181	8949.25	4420.19	0	0	0.0102881	0.989712	0.226337	0.487311	0.277778	0.00857339	1	0	0
0.862	1100.000	7226.72	nan	nan	4.5	1100	1100	nan	1015.97	809.166	7226.72	4420.81	0	0	0.0164609	0.983539	0.220165	0.484911	0.290123	0.0048011	1	0	0
0.863	1100.000	8681.03	nan	nan	4.5	1100	1100	nan	1016.02	809.174	8681.03	4420.41	0	0	0.0174897	0.98251	0.216735	0.487997	0.286694	0.00857339	1	0	0
0.864	1100.000	8438.53	nan	nan	4.5	1100	1100	nan	1016.02	809.167	8438.53	4420.62	0	0	0.0236626	0.976337	0.207133	0.507888	0.276406	0.00857339	1	0	0
0.865	1100.000	8410.53	nan	nan	4.5	1100	1100	nan	1016.03	809.159	8410.53	4420.81	0	0	0.0195473	0.980453	0.20439	0.509602	0.27915	0.00685871	1	0	0
0.866	1100.000	8227.96	nan	nan	4.5	1100	1100	nan	1016.02	809.159	8227.96	4420.84	0	0	0.0195473	0.980453	0.211248	0.487997	0.292867	0.00788752	1	0	0
0.867	1100.000	7822.27	nan	nan	4.5	1100	1100	nan	1016.01	809.151	7822.27	4421.11	0	0	0.00720165	0.992798	0.205075	0.493484	0.293553	0.00788752	1	0	0
0.868	1100.000	8177.99	nan	nan	4.5	1100	1100	nan	1016.02	809.16	8177.99	4420.83	0	0	0.0226337	0.977366	0.208505	0.500343	0.283265	0.00788752	1	0	0
0.869	1100.000	8395.04	nan	nan	4.5	1100	1100	nan	1016	809.181	8395.04	4420.27	0	0	0.0185185	0.981481	0.211248	0.490398	0.289095	0.00925926	1	0	0
0.87	1100.000	8409.76	nan	nan	4.5	1100	1100	nan	1016.01	809.175	8409.76	4420.42	0	0	0.0144033	0.985597	0.209877	0.495885	0.28738	0.00685871	1	0	0
0.871	1100.000	7902.84	nan	nan	4.5	1100	1100	nan	1016	809.163	7902.84	4420.79	0	0	0.0164609	0.983539	0.207819	0.497257	0.287723	0.00720165	1	0	0
0.872	1100.000	7549.4	nan	nan	4.5	1100	1100	nan	1016	809.148	7549.4	4421.22	0	0	0.0174897	0.98251	0.210562	0.495542	0.285322	0.00857339	1	0	0
0.873	1100.000	7213.38	nan	nan	4.5	1100	1100	nan	1015.99	809.143	7213.38	4421.39	0	0	0.0185185	0.981481	0.215364	0.499657	0.278807	0.00617284	1	0	0
0.874	1100.000	7937.5	nan	nan	4.5	1100	1100	nan	1016	809.163	7937.5	4420.78	0	0	0.0102881	0.989712	0.223594	0.481139	0.284294	0.0109739	1	0	0
